RXN_ID	EQUATION	SUBSYSTEM	Direction	EQUATION_LHS	EQUATION_RHS	Substrate_Set	Product_Set	Metabolite_Set	Substrate_Count	Product_Count	Metabolite_Count	Measured_Substrate	Measured_Product	Measured_Metabolite	Measured_Substrate_Count	Measured_Product_Count	Measured_Metabolite_Count
MAR05277	621 ATP + 1242 H2O + prothrombin => 621 ADP + 42 alanine + 44 arginine + 25 asparagine + 35 aspartate + 26 cysteine + 51 glutamate + 26 glutamine + 49 glycine + 634 H+ + 13 histidine + 22 isoleucine + 51 leucine + 29 lysine + 9 methionine + 21 phenylalanine + 621 Pi + 33 proline + 38 serine + 36 threonine + 14 tryptophan + 21 tyrosine + 37 valine	Protein degradation	1	621 ATP + 1242 H2O + prothrombin	621 ADP + 42 alanine + 44 arginine + 25 asparagine + 35 aspartate + 26 cysteine + 51 glutamate + 26 glutamine + 49 glycine + 634 H+ + 13 histidine + 22 isoleucine + 51 leucine + 29 lysine + 9 methionine + 21 phenylalanine + 621 Pi + 33 proline + 38 serine + 36 threonine + 14 tryptophan + 21 tyrosine + 37 valine	{'ATP', 'H2O', 'prothrombin'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'prothrombin', 'leucine', 'lysine'}	3	23	26	{}	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
MAR05278	621 ATP + 1242 H2O + prothrombin => 621 ADP + 42 alanine + 44 arginine + 25 asparagine + 35 aspartate + 26 cysteine + 51 glutamate + 26 glutamine + 49 glycine + 634 H+ + 13 histidine + 22 isoleucine + 51 leucine + 29 lysine + 9 methionine + 21 phenylalanine + 621 Pi + 33 proline + 38 serine + 36 threonine + 14 tryptophan + 21 tyrosine + 37 valine	Protein degradation	1	621 ATP + 1242 H2O + prothrombin	621 ADP + 42 alanine + 44 arginine + 25 asparagine + 35 aspartate + 26 cysteine + 51 glutamate + 26 glutamine + 49 glycine + 634 H+ + 13 histidine + 22 isoleucine + 51 leucine + 29 lysine + 9 methionine + 21 phenylalanine + 621 Pi + 33 proline + 38 serine + 36 threonine + 14 tryptophan + 21 tyrosine + 37 valine	{'ATP', 'H2O', 'prothrombin'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'prothrombin', 'leucine', 'lysine'}	3	23	26	{}	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
MAR05279	[apotransferin] + 697 ATP + 1394 H2O => 697 ADP + 61 alanine + 27 arginine + 34 asparagine + 45 aspartate + 40 cysteine + 42 glutamate + 17 glutamine + 52 glycine + 699 H+ + 19 histidine + 15 isoleucine + 65 leucine + 58 lysine + 10 methionine + 28 phenylalanine + 697 Pi + 32 proline + 41 serine + 30 threonine + 8 tryptophan + 26 tyrosine + 48 valine	Protein degradation	1	[apotransferin] + 697 ATP + 1394 H2O	697 ADP + 61 alanine + 27 arginine + 34 asparagine + 45 aspartate + 40 cysteine + 42 glutamate + 17 glutamine + 52 glycine + 699 H+ + 19 histidine + 15 isoleucine + 65 leucine + 58 lysine + 10 methionine + 28 phenylalanine + 697 Pi + 32 proline + 41 serine + 30 threonine + 8 tryptophan + 26 tyrosine + 48 valine	{'[apotransferin]', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', '[apotransferin]', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	23	26	{}	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
MAR05280	[apotransferin] + 697 ATP + 1394 H2O => 697 ADP + 61 alanine + 27 arginine + 34 asparagine + 45 aspartate + 40 cysteine + 42 glutamate + 17 glutamine + 52 glycine + 699 H+ + 19 histidine + 15 isoleucine + 65 leucine + 58 lysine + 10 methionine + 28 phenylalanine + 697 Pi + 32 proline + 41 serine + 30 threonine + 8 tryptophan + 26 tyrosine + 48 valine	Protein degradation	1	[apotransferin] + 697 ATP + 1394 H2O	697 ADP + 61 alanine + 27 arginine + 34 asparagine + 45 aspartate + 40 cysteine + 42 glutamate + 17 glutamine + 52 glycine + 699 H+ + 19 histidine + 15 isoleucine + 65 leucine + 58 lysine + 10 methionine + 28 phenylalanine + 697 Pi + 32 proline + 41 serine + 30 threonine + 8 tryptophan + 26 tyrosine + 48 valine	{'[apotransferin]', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', '[apotransferin]', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	23	26	{}	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
MAR05281	apoE + 316 ATP + 632 H2O => 316 ADP + 39 alanine + 34 arginine + asparagine + 11 aspartate + 2 cysteine + 40 glutamate + 32 glutamine + 18 glycine + 320 H+ + 2 histidine + 2 isoleucine + 41 leucine + 13 lysine + 8 methionine + 4 phenylalanine + 316 Pi + 8 proline + 14 serine + 12 threonine + 8 tryptophan + 4 tyrosine + 24 valine	Protein degradation	1	apoE + 316 ATP + 632 H2O	316 ADP + 39 alanine + 34 arginine + asparagine + 11 aspartate + 2 cysteine + 40 glutamate + 32 glutamine + 18 glycine + 320 H+ + 2 histidine + 2 isoleucine + 41 leucine + 13 lysine + 8 methionine + 4 phenylalanine + 316 Pi + 8 proline + 14 serine + 12 threonine + 8 tryptophan + 4 tyrosine + 24 valine	{'apoE', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'apoE', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	23	26	{}	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
MAR05282	apoE + 316 ATP + 632 H2O => 316 ADP + 39 alanine + 34 arginine + asparagine + 11 aspartate + 2 cysteine + 40 glutamate + 32 glutamine + 18 glycine + 320 H+ + 2 histidine + 2 isoleucine + 41 leucine + 13 lysine + 8 methionine + 4 phenylalanine + 316 Pi + 8 proline + 14 serine + 12 threonine + 8 tryptophan + 4 tyrosine + 24 valine	Protein degradation	1	apoE + 316 ATP + 632 H2O	316 ADP + 39 alanine + 34 arginine + asparagine + 11 aspartate + 2 cysteine + 40 glutamate + 32 glutamine + 18 glycine + 320 H+ + 2 histidine + 2 isoleucine + 41 leucine + 13 lysine + 8 methionine + 4 phenylalanine + 316 Pi + 8 proline + 14 serine + 12 threonine + 8 tryptophan + 4 tyrosine + 24 valine	{'apoE', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'apoE', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	23	26	{}	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
MAR05283	apoA1 + 266 ATP + 532 H2O => 266 ADP + 23 alanine + 17 arginine + 5 asparagine + 16 aspartate + 30 glutamate + 19 glutamine + 11 glycine + 273 H+ + 6 histidine + 41 leucine + 22 lysine + 4 methionine + 8 phenylalanine + 266 Pi + 10 proline + 16 serine + 12 threonine + 5 tryptophan + 7 tyrosine + 15 valine	Protein degradation	1	apoA1 + 266 ATP + 532 H2O	266 ADP + 23 alanine + 17 arginine + 5 asparagine + 16 aspartate + 30 glutamate + 19 glutamine + 11 glycine + 273 H+ + 6 histidine + 41 leucine + 22 lysine + 4 methionine + 8 phenylalanine + 266 Pi + 10 proline + 16 serine + 12 threonine + 5 tryptophan + 7 tyrosine + 15 valine	{'apoA1', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'glutamate', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'apoA1', 'leucine', 'lysine'}	3	21	24	{}	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'glutamate', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'glutamate', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	14	14
MAR05284	apoA1 + 266 ATP + 532 H2O => 266 ADP + 23 alanine + 17 arginine + 5 asparagine + 16 aspartate + 30 glutamate + 19 glutamine + 11 glycine + 273 H+ + 6 histidine + 41 leucine + 22 lysine + 4 methionine + 8 phenylalanine + 266 Pi + 10 proline + 16 serine + 12 threonine + 5 tryptophan + 7 tyrosine + 15 valine	Protein degradation	1	apoA1 + 266 ATP + 532 H2O	266 ADP + 23 alanine + 17 arginine + 5 asparagine + 16 aspartate + 30 glutamate + 19 glutamine + 11 glycine + 273 H+ + 6 histidine + 41 leucine + 22 lysine + 4 methionine + 8 phenylalanine + 266 Pi + 10 proline + 16 serine + 12 threonine + 5 tryptophan + 7 tyrosine + 15 valine	{'apoA1', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'glutamate', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'apoA1', 'leucine', 'lysine'}	3	21	24	{}	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'glutamate', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'glutamate', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	14	14
MAR05285	284 ATP + 568 H2O + STAR => 284 ADP + 21 alanine + 20 arginine + 11 asparagine + 10 aspartate + 5 cysteine + 22 glutamate + 17 glutamine + 21 glycine + 277 H+ + 6 histidine + 10 isoleucine + 31 leucine + 19 lysine + 12 methionine + 6 phenylalanine + 284 Pi + 12 proline + 20 serine + 12 threonine + 5 tryptophan + 4 tyrosine + 21 valine	Protein degradation	1	284 ATP + 568 H2O + STAR	284 ADP + 21 alanine + 20 arginine + 11 asparagine + 10 aspartate + 5 cysteine + 22 glutamate + 17 glutamine + 21 glycine + 277 H+ + 6 histidine + 10 isoleucine + 31 leucine + 19 lysine + 12 methionine + 6 phenylalanine + 284 Pi + 12 proline + 20 serine + 12 threonine + 5 tryptophan + 4 tyrosine + 21 valine	{'STAR', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'STAR', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	23	26	{}	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
MAR05286	192 ATP + GM2A + 384 H2O => 192 ADP + 10 alanine + 4 arginine + 3 asparagine + 9 aspartate + 8 cysteine + 11 glutamate + 4 glutamine + 13 glycine + 197 H+ + 3 histidine + 12 isoleucine + 28 leucine + 11 lysine + 4 methionine + 5 phenylalanine + 192 Pi + 19 proline + 20 serine + 10 threonine + 3 tryptophan + 4 tyrosine + 12 valine	Protein degradation	1	192 ATP + GM2A + 384 H2O	192 ADP + 10 alanine + 4 arginine + 3 asparagine + 9 aspartate + 8 cysteine + 11 glutamate + 4 glutamine + 13 glycine + 197 H+ + 3 histidine + 12 isoleucine + 28 leucine + 11 lysine + 4 methionine + 5 phenylalanine + 192 Pi + 19 proline + 20 serine + 10 threonine + 3 tryptophan + 4 tyrosine + 12 valine	{'ATP', 'GM2A', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'GM2A', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	23	26	{}	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
MAR05287	apocytochrome-C + 324 ATP + 648 H2O => 324 ADP + 38 alanine + 23 arginine + 5 asparagine + 14 aspartate + 6 cysteine + 15 glutamate + 7 glutamine + 28 glycine + 316 H+ + 10 histidine + 6 isoleucine + 37 leucine + 14 lysine + 14 methionine + 10 phenylalanine + 324 Pi + 26 proline + 25 serine + 10 threonine + 3 tryptophan + 14 tyrosine + 20 valine	Protein degradation	1	apocytochrome-C + 324 ATP + 648 H2O	324 ADP + 38 alanine + 23 arginine + 5 asparagine + 14 aspartate + 6 cysteine + 15 glutamate + 7 glutamine + 28 glycine + 316 H+ + 10 histidine + 6 isoleucine + 37 leucine + 14 lysine + 14 methionine + 10 phenylalanine + 324 Pi + 26 proline + 25 serine + 10 threonine + 3 tryptophan + 14 tyrosine + 20 valine	{'ATP', 'H2O', 'apocytochrome-C'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'apocytochrome-C', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	23	26	{}	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
MAR05288	349 ATP + glycogenin + 698 H2O => 349 ADP + 22 alanine + 12 arginine + 12 asparagine + 26 aspartate + 6 cysteine + 15 glutamate + 14 glutamine + 18 glycine + 360 H+ + 9 histidine + 12 isoleucine + 39 leucine + 18 lysine + 8 methionine + 20 phenylalanine + 349 Pi + 15 proline + 31 serine + 25 threonine + 7 tryptophan + 13 tyrosine + 28 valine	Protein degradation	1	349 ATP + glycogenin + 698 H2O	349 ADP + 22 alanine + 12 arginine + 12 asparagine + 26 aspartate + 6 cysteine + 15 glutamate + 14 glutamine + 18 glycine + 360 H+ + 9 histidine + 12 isoleucine + 39 leucine + 18 lysine + 8 methionine + 20 phenylalanine + 349 Pi + 15 proline + 31 serine + 25 threonine + 7 tryptophan + 13 tyrosine + 28 valine	{'glycogenin', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'glycogenin', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	23	26	{}	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
MAR05289	467 ATP + 934 H2O + PPARA => 467 ADP + 31 alanine + 19 arginine + 19 asparagine + 27 aspartate + 19 cysteine + 34 glutamate + 16 glutamine + 28 glycine + 476 H+ + 13 histidine + 29 isoleucine + 47 leucine + 33 lysine + 15 methionine + 22 phenylalanine + 467 Pi + 20 proline + 37 serine + 18 threonine + 14 tyrosine + 27 valine	Protein degradation	1	467 ATP + 934 H2O + PPARA	467 ADP + 31 alanine + 19 arginine + 19 asparagine + 27 aspartate + 19 cysteine + 34 glutamate + 16 glutamine + 28 glycine + 476 H+ + 13 histidine + 29 isoleucine + 47 leucine + 33 lysine + 15 methionine + 22 phenylalanine + 467 Pi + 20 proline + 37 serine + 18 threonine + 14 tyrosine + 27 valine	{'PPARA', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'PPARA', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	22	25	{}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	0	15	15
MAR05290	apoB48 + 4562 ATP + 9124 H2O => 4562 ADP + 276 alanine + 150 arginine + 245 asparagine + 234 aspartate + 24 cysteine + 297 glutamate + 231 glutamine + 207 glycine + 4587 H+ + 114 histidine + 287 isoleucine + 536 leucine + 356 lysine + 79 methionine + 224 phenylalanine + 4562 Pi + 171 proline + 393 serine + 299 threonine + 37 tryptophan + 153 tyrosine + 250 valine	Protein degradation	1	apoB48 + 4562 ATP + 9124 H2O	4562 ADP + 276 alanine + 150 arginine + 245 asparagine + 234 aspartate + 24 cysteine + 297 glutamate + 231 glutamine + 207 glycine + 4587 H+ + 114 histidine + 287 isoleucine + 536 leucine + 356 lysine + 79 methionine + 224 phenylalanine + 4562 Pi + 171 proline + 393 serine + 299 threonine + 37 tryptophan + 153 tyrosine + 250 valine	{'apoB48', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'apoB48', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	23	26	{}	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
