RXN_ID	EQUATION	SUBSYSTEM	Direction	EQUATION_LHS	EQUATION_RHS	Substrate_Set	Product_Set	Metabolite_Set	Substrate_Count	Product_Count	Metabolite_Count	Measured_Substrate	Measured_Product	Measured_Metabolite	Measured_Substrate_Count	Measured_Product_Count	Measured_Metabolite_Count
MAR05259	albumin + 608 ATP + 1216 H2O => 608 ADP + 63 alanine + 27 arginine + 17 asparagine + 36 aspartate + 35 cysteine + 62 glutamate + 20 glutamine + 13 glycine + 619 H+ + 16 histidine + 9 isoleucine + 64 leucine + 60 lysine + 7 methionine + 35 phenylalanine + 608 Pi + 24 proline + 28 serine + 29 threonine + 2 tryptophan + 19 tyrosine + 43 valine	Protein degradation	1	albumin + 608 ATP + 1216 H2O	608 ADP + 63 alanine + 27 arginine + 17 asparagine + 36 aspartate + 35 cysteine + 62 glutamate + 20 glutamine + 13 glycine + 619 H+ + 16 histidine + 9 isoleucine + 64 leucine + 60 lysine + 7 methionine + 35 phenylalanine + 608 Pi + 24 proline + 28 serine + 29 threonine + 2 tryptophan + 19 tyrosine + 43 valine	{'ATP', 'albumin', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'albumin', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	23	26	set()	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
MAR05260	antichymotrypsin + 422 ATP + 844 H2O => 422 ADP + 34 alanine + 16 arginine + 19 asparagine + 25 aspartate + 3 cysteine + 29 glutamate + 17 glutamine + 16 glycine + 434 H+ + 9 histidine + 20 isoleucine + 59 leucine + 26 lysine + 14 methionine + 25 phenylalanine + 422 Pi + 16 proline + 30 serine + 29 threonine + 3 tryptophan + 9 tyrosine + 24 valine	Protein degradation	1	antichymotrypsin + 422 ATP + 844 H2O	422 ADP + 34 alanine + 16 arginine + 19 asparagine + 25 aspartate + 3 cysteine + 29 glutamate + 17 glutamine + 16 glycine + 434 H+ + 9 histidine + 20 isoleucine + 59 leucine + 26 lysine + 14 methionine + 25 phenylalanine + 422 Pi + 16 proline + 30 serine + 29 threonine + 3 tryptophan + 9 tyrosine + 24 valine	{'antichymotrypsin', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'antichymotrypsin', 'leucine', 'lysine'}	3	23	26	set()	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
MAR05261	antichymotrypsin + 422 ATP + 844 H2O => 422 ADP + 34 alanine + 16 arginine + 19 asparagine + 25 aspartate + 3 cysteine + 29 glutamate + 17 glutamine + 16 glycine + 434 H+ + 9 histidine + 20 isoleucine + 59 leucine + 26 lysine + 14 methionine + 25 phenylalanine + 422 Pi + 16 proline + 30 serine + 29 threonine + 3 tryptophan + 9 tyrosine + 24 valine	Protein degradation	1	antichymotrypsin + 422 ATP + 844 H2O	422 ADP + 34 alanine + 16 arginine + 19 asparagine + 25 aspartate + 3 cysteine + 29 glutamate + 17 glutamine + 16 glycine + 434 H+ + 9 histidine + 20 isoleucine + 59 leucine + 26 lysine + 14 methionine + 25 phenylalanine + 422 Pi + 16 proline + 30 serine + 29 threonine + 3 tryptophan + 9 tyrosine + 24 valine	{'antichymotrypsin', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'antichymotrypsin', 'leucine', 'lysine'}	3	23	26	set()	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
MAR05262	antitrypsin + 417 ATP + 834 H2O => 417 ADP + 26 alanine + 7 arginine + 19 asparagine + 24 aspartate + 3 cysteine + 32 glutamate + 18 glutamine + 24 glycine + 432 H+ + 13 histidine + 20 isoleucine + 51 leucine + 34 lysine + 10 methionine + 27 phenylalanine + 417 Pi + 19 proline + 25 serine + 30 threonine + 3 tryptophan + 6 tyrosine + 27 valine	Protein degradation	1	antitrypsin + 417 ATP + 834 H2O	417 ADP + 26 alanine + 7 arginine + 19 asparagine + 24 aspartate + 3 cysteine + 32 glutamate + 18 glutamine + 24 glycine + 432 H+ + 13 histidine + 20 isoleucine + 51 leucine + 34 lysine + 10 methionine + 27 phenylalanine + 417 Pi + 19 proline + 25 serine + 30 threonine + 3 tryptophan + 6 tyrosine + 27 valine	{'antitrypsin', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'antitrypsin', 'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	23	26	set()	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
MAR05263	antitrypsin + 417 ATP + 834 H2O => 417 ADP + 26 alanine + 7 arginine + 19 asparagine + 24 aspartate + 3 cysteine + 32 glutamate + 18 glutamine + 24 glycine + 432 H+ + 13 histidine + 20 isoleucine + 51 leucine + 34 lysine + 10 methionine + 27 phenylalanine + 417 Pi + 19 proline + 25 serine + 30 threonine + 3 tryptophan + 6 tyrosine + 27 valine	Protein degradation	1	antitrypsin + 417 ATP + 834 H2O	417 ADP + 26 alanine + 7 arginine + 19 asparagine + 24 aspartate + 3 cysteine + 32 glutamate + 18 glutamine + 24 glycine + 432 H+ + 13 histidine + 20 isoleucine + 51 leucine + 34 lysine + 10 methionine + 27 phenylalanine + 417 Pi + 19 proline + 25 serine + 30 threonine + 3 tryptophan + 6 tyrosine + 27 valine	{'antitrypsin', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'antitrypsin', 'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	23	26	set()	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
MAR05264	apoB100 + 4560 ATP + 9120 H2O => 4560 ADP + 275 alanine + 150 arginine + 247 asparagine + 233 aspartate + 25 cysteine + 298 glutamate + 230 glutamine + 207 glycine + 4584 H+ + 115 histidine + 285 isoleucine + 533 leucine + 357 lysine + 79 methionine + 224 phenylalanine + 4560 Pi + 171 proline + 392 serine + 300 threonine + 37 tryptophan + 151 tyrosine + 252 valine	Protein degradation	1	apoB100 + 4560 ATP + 9120 H2O	4560 ADP + 275 alanine + 150 arginine + 247 asparagine + 233 aspartate + 25 cysteine + 298 glutamate + 230 glutamine + 207 glycine + 4584 H+ + 115 histidine + 285 isoleucine + 533 leucine + 357 lysine + 79 methionine + 224 phenylalanine + 4560 Pi + 171 proline + 392 serine + 300 threonine + 37 tryptophan + 151 tyrosine + 252 valine	{'apoB100', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'apoB100', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	23	26	set()	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
MAR05265	apoB100 + 4560 ATP + 9120 H2O => 4560 ADP + 275 alanine + 150 arginine + 247 asparagine + 233 aspartate + 25 cysteine + 298 glutamate + 230 glutamine + 207 glycine + 4584 H+ + 115 histidine + 285 isoleucine + 533 leucine + 357 lysine + 79 methionine + 224 phenylalanine + 4560 Pi + 171 proline + 392 serine + 300 threonine + 37 tryptophan + 151 tyrosine + 252 valine	Protein degradation	1	apoB100 + 4560 ATP + 9120 H2O	4560 ADP + 275 alanine + 150 arginine + 247 asparagine + 233 aspartate + 25 cysteine + 298 glutamate + 230 glutamine + 207 glycine + 4584 H+ + 115 histidine + 285 isoleucine + 533 leucine + 357 lysine + 79 methionine + 224 phenylalanine + 4560 Pi + 171 proline + 392 serine + 300 threonine + 37 tryptophan + 151 tyrosine + 252 valine	{'apoB100', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'apoB100', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	23	26	set()	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
MAR05266	apo-[ACP] + 123 ATP + 246 H2O => 123 ADP + 11 alanine + 9 arginine + asparagine + 8 aspartate + 2 cysteine + 5 glutamate + 7 glutamine + 6 glycine + 123 H+ + histidine + 4 isoleucine + 20 leucine + 4 lysine + 5 methionine + 3 phenylalanine + 123 Pi + 9 proline + 8 serine + 6 threonine + 4 tyrosine + 11 valine	Protein degradation	1	apo-[ACP] + 123 ATP + 246 H2O	123 ADP + 11 alanine + 9 arginine + asparagine + 8 aspartate + 2 cysteine + 5 glutamate + 7 glutamine + 6 glycine + 123 H+ + histidine + 4 isoleucine + 20 leucine + 4 lysine + 5 methionine + 3 phenylalanine + 123 Pi + 9 proline + 8 serine + 6 threonine + 4 tyrosine + 11 valine	{'apo-[ACP]', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'apo-[ACP]', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	22	25	set()	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	0	15	15
MAR05267	86 ATP + 172 H2O + mitoApo-[ACP] => 86 ADP + 3 alanine + arginine + asparagine + 13 aspartate + cysteine + 9 glutamate + 3 glutamine + 3 glycine + 100 H+ + histidine + 8 isoleucine + 10 leucine + 7 lysine + 5 methionine + 3 phenylalanine + 86 Pi + 5 proline + 3 serine + threonine + 4 tyrosine + 6 valine	Protein degradation	1	86 ATP + 172 H2O + mitoApo-[ACP]	86 ADP + 3 alanine + arginine + asparagine + 13 aspartate + cysteine + 9 glutamate + 3 glutamine + 3 glycine + 100 H+ + histidine + 8 isoleucine + 10 leucine + 7 lysine + 5 methionine + 3 phenylalanine + 86 Pi + 5 proline + 3 serine + threonine + 4 tyrosine + 6 valine	{'ATP', 'H2O', 'mitoApo-[ACP]'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'mitoApo-[ACP]', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	22	25	set()	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	0	15	15
MAR05268	apoC1 + 82 ATP + 164 H2O => 82 ADP + 5 alanine + 4 arginine + asparagine + 4 aspartate + 8 glutamate + 3 glutamine + 3 glycine + 81 H+ + 4 isoleucine + 12 leucine + 9 lysine + 2 methionine + 4 phenylalanine + 82 Pi + 4 proline + 9 serine + 3 threonine + tryptophan + 7 valine	Protein degradation	1	apoC1 + 82 ATP + 164 H2O	82 ADP + 5 alanine + 4 arginine + asparagine + 4 aspartate + 8 glutamate + 3 glutamine + 3 glycine + 81 H+ + 4 isoleucine + 12 leucine + 9 lysine + 2 methionine + 4 phenylalanine + 82 Pi + 4 proline + 9 serine + 3 threonine + tryptophan + 7 valine	{'apoC1', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'glutamate', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'arginine', 'isoleucine', 'glutamate', 'methionine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'apoC1', 'leucine', 'lysine'}	3	20	23	set()	{'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'arginine', 'threonine', 'isoleucine', 'glutamate', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	14	14
MAR05269	apoC2 + 100 ATP + 200 H2O => 100 ADP + 7 alanine + 2 arginine + asparagine + 4 aspartate + 8 glutamate + 8 glutamine + 5 glycine + 104 H+ + isoleucine + 15 leucine + 6 lysine + 3 methionine + 4 phenylalanine + 100 Pi + 5 proline + 9 serine + 10 threonine + tryptophan + 5 tyrosine + 7 valine	Protein degradation	1	apoC2 + 100 ATP + 200 H2O	100 ADP + 7 alanine + 2 arginine + asparagine + 4 aspartate + 8 glutamate + 8 glutamine + 5 glycine + 104 H+ + isoleucine + 15 leucine + 6 lysine + 3 methionine + 4 phenylalanine + 100 Pi + 5 proline + 9 serine + 10 threonine + tryptophan + 5 tyrosine + 7 valine	{'ATP', 'apoC2', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'apoC2', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'isoleucine', 'glutamate', 'methionine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	21	24	set()	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	15	15
MAR05270	apoC3 + 98 ATP + 196 H2O => 98 ADP + 15 alanine + 4 arginine + 7 aspartate + 5 glutamate + 6 glutamine + 3 glycine + 100 H+ + histidine + 11 leucine + 6 lysine + 3 methionine + 4 phenylalanine + 98 Pi + 3 proline + 12 serine + 5 threonine + 3 tryptophan + 2 tyrosine + 9 valine	Protein degradation	1	apoC3 + 98 ATP + 196 H2O	98 ADP + 15 alanine + 4 arginine + 7 aspartate + 5 glutamate + 6 glutamine + 3 glycine + 100 H+ + histidine + 11 leucine + 6 lysine + 3 methionine + 4 phenylalanine + 98 Pi + 3 proline + 12 serine + 5 threonine + 3 tryptophan + 2 tyrosine + 9 valine	{'apoC3', 'ATP', 'H2O'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'phenylalanine', 'tryptophan', 'arginine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'apoC3', 'glutamine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'glutamate', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	20	23	set()	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'glutamate', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'glutamate', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	14	14
MAR05271	2673 ATP + fibrinogen + 5346 H2O => 2673 ADP + 134 alanine + 134 arginine + 138 asparagine + 176 aspartate + 48 cysteine + 186 glutamate + 110 glutamine + 262 glycine + 2747 H+ + 62 histidine + 104 isoleucine + 166 leucine + 154 lysine + 48 methionine + 98 phenylalanine + 2673 Pi + 114 proline + 278 serine + 182 threonine + 60 tryptophan + 98 tyrosine + 122 valine	Protein degradation	1	2673 ATP + fibrinogen + 5346 H2O	2673 ADP + 134 alanine + 134 arginine + 138 asparagine + 176 aspartate + 48 cysteine + 186 glutamate + 110 glutamine + 262 glycine + 2747 H+ + 62 histidine + 104 isoleucine + 166 leucine + 154 lysine + 48 methionine + 98 phenylalanine + 2673 Pi + 114 proline + 278 serine + 182 threonine + 60 tryptophan + 98 tyrosine + 122 valine	{'ATP', 'H2O', 'fibrinogen'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'fibrinogen', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	23	26	set()	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
MAR05272	2673 ATP + fibrinogen + 5346 H2O => 2673 ADP + 134 alanine + 134 arginine + 138 asparagine + 176 aspartate + 48 cysteine + 186 glutamate + 110 glutamine + 262 glycine + 2747 H+ + 62 histidine + 104 isoleucine + 166 leucine + 154 lysine + 48 methionine + 98 phenylalanine + 2673 Pi + 114 proline + 278 serine + 182 threonine + 60 tryptophan + 98 tyrosine + 122 valine	Protein degradation	1	2673 ATP + fibrinogen + 5346 H2O	2673 ADP + 134 alanine + 134 arginine + 138 asparagine + 176 aspartate + 48 cysteine + 186 glutamate + 110 glutamine + 262 glycine + 2747 H+ + 62 histidine + 104 isoleucine + 166 leucine + 154 lysine + 48 methionine + 98 phenylalanine + 2673 Pi + 114 proline + 278 serine + 182 threonine + 60 tryptophan + 98 tyrosine + 122 valine	{'ATP', 'H2O', 'fibrinogen'}	{'serine', 'glutamine', 'aspartate', 'tyrosine', 'glutamate', 'histidine', 'H+', 'Pi', 'proline', 'lysine', 'alanine', 'threonine', 'ADP', 'asparagine', 'phenylalanine', 'tryptophan', 'arginine', 'isoleucine', 'cysteine', 'methionine', 'glycine', 'valine', 'leucine'}	{'alanine', 'threonine', 'ADP', 'serine', 'glutamine', 'asparagine', 'phenylalanine', 'ATP', 'aspartate', 'tryptophan', 'tyrosine', 'arginine', 'fibrinogen', 'isoleucine', 'glutamate', 'cysteine', 'methionine', 'histidine', 'H2O', 'H+', 'Pi', 'proline', 'glycine', 'valine', 'leucine', 'lysine'}	3	23	26	set()	{'tyrosine', 'arginine', 'threonine', 'tryptophan', 'isoleucine', 'glutamate', 'cysteine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'lysine', 'aspartate'}	{'tyrosine', 'arginine', 'threonine', 'isoleucine', 'glutamate', 'cysteine', 'lysine', 'serine', 'proline', 'glutamine', 'glycine', 'valine', 'leucine', 'phenylalanine', 'tryptophan', 'aspartate'}	0	16	16
